                               Game of the Rope - Description of the internal state

Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5     Trial    
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
TSR   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WTR SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . 7 7 7 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . - - - 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . - - - 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 6 6 6 . - - - 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 06 -6
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 06 --
TSR   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 --
TSR   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 5 5 5 . - - - 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 5 5 5 . - - - 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   AST SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WTR SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WTR SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WTR SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WTR SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WTR SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   WTR SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
TSR   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 --
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 SIP 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SIP 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 DYB 20   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 5 5 5 . 5 5 5 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 DYB 15 - - - . 5 5 5 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 -18
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 --
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 --
EOG   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 --
Game 26 was won by team 1 by knock out in 7 trials.
SOG   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 07 --
Game 27 
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5     Trial    
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
TSR   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SAB 19   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 - - - . - - - 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 14 4 4 4 . - - - 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SAB 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SAB 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SIP 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   AST SAB 06 SAB 11 SAB 07 SIP 17 SIP 14 4 4 4 . 4 4 4 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 SIP 14 4 4 4 . 4 4 4 01 --
TSR   WTR SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 SIP 14 4 4 4 . 4 4 4 01 --
WTC   WTR SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 SIP 14 4 4 4 . 4 4 4 01 00
WTC   WTR SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 SIP 14 4 4 4 . 4 4 4 01 00
WTC   WTR SAB 08 SAB 11 SAB 16 SIP 19 SIP 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WTR SAB 08 SAB 11 SAB 16 SIP 19 DYB 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WTR SAB 08 SAB 11 SAB 16 SIP 19 DYB 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 SIP 19 DYB 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 SIP 19 DYB 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WTR SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 SIP 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 DYB 19   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 DYB 19 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 4 4 4 . 4 4 4 01 00
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 - - - . 4 4 4 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 DYB 14 - - - . 4 4 4 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 SAB 13 - - - . 4 4 4 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 SAB 13 - - - . 4 4 4 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 SAB 13 - - - . 4 4 4 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 DYB 17 SAB 13 - - - . 4 4 4 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 -14
WTC   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 --
EOG   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 --
Game 27 was won by team 1 by knock out in 1 trials.
SOG   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 --
Game 28 
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5     Trial    
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
TSR   WRC SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   WRC SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 --
TSR   AST SAB 08 SAB 11 SAB 16 SAB 18 SAB 18   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 - - - . - - - 01 --
TSR   AST SAB 08 SAB 11 SIP 17 SAB 18 SAB 18   AST SAB 06 SAB 11 SAB 07 SAB 16 SAB 13 3 3 3 . - - - 01 --
TSR   AST SAB 08 SAB 11 SIP 17 SAB 18 SAB 18   AST SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   AST SAB 08 SAB 11 SIP 17 SAB 18 SAB 18   AST SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   AST SAB 08 SAB 11 SIP 17 SAB 18 SIP 18   AST SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   AST SAB 08 SAB 11 SIP 17 SAB 18 SIP 18   AST SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   AST SAB 08 SAB 11 SIP 17 SAB 18 SIP 18   WTR SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   WTR SAB 08 SAB 11 SIP 17 SAB 18 SIP 18   WTR SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   WTR SAB 08 SAB 11 SIP 17 SAB 18 SIP 18   WTR SAB 06 SAB 11 SIP 08 SAB 16 SAB 13 3 3 3 . 3 3 3 01 --
TSR   WTR SAB 08 SAB 11 SIP 17 SAB 18 SIP 18   WTR SAB 06 SAB 11 SIP 08 SIP 16 SAB 13 3 3 3 . 3 3 3 01 --
